ID,StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q87,Field,Hierarchy,Junior,Norms Prestige,Norms Less well know,Stealing Ideas,Zero Sum,Seminar,Conferences,Collaborate,Cooperate,important_materials,important_manuscripts,plan_data,plan_code,plan_MS,plan_instrument,other_MS_require,other_MS_prestige,other_MS_cooper,other_MS_public,other_MS_lab,other_materials_require,other_materials_prestige,other_materials_cooper,other_materials_public,other_materials_lab,self_MS_require,self_MS_prestige,self_MS_cooper,self_MS_public,self_MS_lab,self_materials_require,self_materials_prestige,self_materials_cooper,self_materials_public,self_materials_lab,Years,Identify,control_MS,control_materials,field_talking,formal_training,man_use_now,man_use_future
235,6/9/22 6:51,6/9/22 6:57,0,74.104.145.134,69,328,0,6/16/22 6:57,R_3KBgtViLbB6pMtg,,,,,,,anonymous,EN,1,electrochemistry,4,2,3,4,3,3,4,1,2,2,5,5,3,5,3,,5,666,5,5,5,5,666,3,5,5,2,,4,4,1,,,,,,,,,,,,,
236,6/9/22 6:58,6/9/22 6:58,0,24.60.137.62,5,17,0,6/16/22 6:58,R_2aQQW6hDmGWJU7F,,,,,,,anonymous,EN,1,Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,6/9/22 6:58,6/9/22 6:58,0,66.30.252.114,3,14,0,6/16/22 6:58,R_UJH5E3zIilHzgEp,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,6/9/22 7:00,6/9/22 7:00,0,18.31.2.205,3,12,0,6/16/22 7:00,R_24CALZ4jcu18G0w,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,6/9/22 7:01,6/9/22 7:01,0,18.31.18.162,5,24,0,6/16/22 7:01,R_2OPAMFjuz4V3cyZ,,,,,,,anonymous,EN,1,Splicing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,6/9/22 6:56,6/9/22 7:01,0,50.212.4.41,69,330,0,6/16/22 7:01,R_3jTBu0cLqq28Ssg,,,,,,,anonymous,EN,1,Electrical Engineering ,4,1,3,2,1,1,2,1,5,5,5,4,5,5,4,5,5,4,5,5,5,5,4,5,5,5,5,4,5,5,5,,,,,,,,,,,,,
241,6/9/22 7:05,6/9/22 7:06,0,108.7.200.187,3,86,0,6/16/22 7:06,R_p4tBlI6DK2kaHcZ,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,6/9/22 7:06,6/9/22 7:06,0,24.61.47.247,3,24,0,6/16/22 7:07,R_2CZCYUvH8QIS44n,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,6/9/22 7:07,6/9/22 7:08,0,174.193.140.222,5,41,0,6/16/22 7:08,R_4Jy4Id3fhURaiLn,,,,,,,anonymous,EN,1,Cognitive Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,6/9/22 7:08,6/9/22 7:08,0,76.24.30.54,3,14,0,6/16/22 7:09,R_1F4wRn5xuVNkaxJ,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,6/9/22 7:09,6/9/22 7:11,0,73.126.98.240,27,168,0,6/16/22 7:12,R_2aS2XRyRrCmZhRB,,,,,,,anonymous,EN,1,Neuroscience,5,3,4,4,4,4,3,2,4,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,6/9/22 7:11,6/9/22 7:12,0,66.31.203.28,5,78,0,6/16/22 7:12,R_1IhZ2XCOEBJoMOS,,,,,,,anonymous,EN,1,Chemistry ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,6/9/22 7:13,6/9/22 7:13,0,73.159.92.116,5,27,0,6/16/22 7:13,R_eWM4NWXR3KYCbhD,,,,,,,anonymous,EN,1,Chemistry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,6/9/22 7:13,6/9/22 7:14,0,18.29.2.74,3,9,0,6/16/22 7:14,R_2Vr2bxQT89GU15g,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,6/9/22 7:11,6/9/22 7:14,0,18.31.5.102,69,156,0,6/16/22 7:14,R_3fUlp8GzTtbgpBT,,,,,,,anonymous,EN,1,Cancer biology,4,1,4,5,5,3,5,4,5,3,4,3,5,5,4,,5,5,5,5,4,5,5,5,4,5,4,4,4,4,5,,,,,,,,,,,,,
250,6/9/22 7:11,6/9/22 7:16,0,68.110.193.180,24,265,0,6/16/22 7:16,R_1rwDyLav0oZm9hQ,,,,,,,anonymous,EN,1,Muero Science,5,3,5,1,5,3,5,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,6/9/22 7:15,6/9/22 7:16,0,18.10.87.123,5,43,0,6/16/22 7:16,R_31YuHFejrOE59tV,,,,,,,anonymous,EN,1,Geophysics/Seismology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,6/9/22 7:15,6/9/22 7:17,0,128.128.226.159,5,112,0,6/16/22 7:17,R_1DM6Fz8jDSuKXgF,,,,,,,anonymous,EN,1,Chemical Oceanography,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,6/9/22 7:14,6/9/22 7:18,0,107.122.157.83,47,218,0,6/16/22 7:18,R_3maSq3LGsn3Dxfz,,,,,,,anonymous,EN,1,Earth science ,4,2,4,4,4,2,4,2,2,3,4,3,4,4,5,,1,5,4,3,4,,,,,,,,,,,,,,,,,,,,,,,
254,6/9/22 7:19,6/9/22 7:20,0,18.4.1.147,5,26,0,6/16/22 7:20,R_Qbmgo7tyTOFEWMF,,,,,,,anonymous,EN,1,biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,6/9/22 7:21,6/9/22 7:21,0,18.29.4.50,5,22,0,6/16/22 7:21,R_sLuuxqUL3gA0jbb,,,,,,,anonymous,EN,1,Neuroscience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,6/9/22 7:26,6/9/22 7:27,0,18.25.29.26,5,57,0,6/16/22 7:27,R_usqaWjYufm34lFL,,,,,,,anonymous,EN,1,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,6/9/22 7:28,6/9/22 7:31,0,18.10.68.223,5,163,0,6/16/22 7:31,R_3eg0lzt8YuHrAvC,,,,,,,anonymous,EN,1,Chemistry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,6/9/22 7:24,6/9/22 7:31,0,100.17.36.43,80,454,0,6/16/22 7:32,R_1go5ZvU07ug5CQm,,,,,,,anonymous,EN,1,Chemistry ,5,2,3,4,4,3,1,1,4,2,5,3,5,,4,,1,4,3,2,3,5,2,5,2,5,4,5,4,4,4,4,3,5,3,5,,,,,,,,
259,6/9/22 7:03,6/9/22 7:33,0,24.63.24.110,58,1792,0,6/16/22 7:33,R_3F3xlYBoG3wyNAe,,,,,,,anonymous,EN,1,Biochemistry but would like to switch fields to a discipline that integrates art and science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,6/9/22 7:32,6/9/22 7:34,0,18.31.27.197,5,105,0,6/16/22 7:34,R_AzIsnXc15mJSnkJ,,,,,,,anonymous,EN,1,Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,6/9/22 7:39,6/9/22 7:40,0,18.29.11.43,80,47,0,6/16/22 7:40,R_5ihyxtGQ8yMPLnb,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,6/9/22 7:45,6/9/22 7:45,0,18.10.71.157,5,20,0,6/16/22 7:45,R_3P7fTqfBfJHaPMu,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,6/9/22 7:42,6/9/22 7:47,0,172.58.219.152,37,280,0,6/16/22 7:47,R_1EdoCWOmyWBCBKv,,,,,,,anonymous,EN,1,Biophysical chemistry,3,3,2,2,3,4,3,3,5,4,5,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,6/9/22 7:35,6/9/22 7:48,0,204.8.153.34,80,767,0,6/16/22 7:48,R_1CkyuBPuwVctDMG,,,,,,,anonymous,EN,1,Chemical Engineering,4,1,3,2,5,5,1,3,5,5,5,4,,,,,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,
265,6/9/22 7:47,6/9/22 7:51,0,18.29.7.87,27,225,0,6/16/22 7:51,R_2rvisZ6h32JW4Gk,,,,,,,anonymous,EN,1,Cancer Research ,1,1,1,5,1,1,3,3,5,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,6/9/22 7:57,6/9/22 7:59,0,98.229.65.128,5,114,0,6/16/22 7:59,R_u8lIUS3sD3TuuOd,,,,,,,anonymous,EN,1,Geophysics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,6/9/22 7:59,6/9/22 7:59,0,107.77.223.81,5,26,0,6/16/22 7:59,R_xylkKfR1r4t58Nr,,,,,,,anonymous,EN,1,Chemistry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,6/9/22 7:59,6/9/22 8:01,0,198.125.176.213,24,99,0,6/16/22 8:01,R_27lM065SZgTAVa5,,,,,,,anonymous,EN,1,plasma physics and fusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,6/9/22 8:07,6/9/22 8:08,0,72.70.62.235,3,43,0,6/16/22 8:09,R_3lGmILiH12VhjfZ,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,6/9/22 8:08,6/9/22 8:12,0,73.149.197.31,5,240,0,6/16/22 8:12,R_27gx0YunU8747Ev,,,,,,,anonymous,EN,1,Physical Oceanography,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,6/9/22 8:15,6/9/22 8:15,0,18.10.92.65,3,12,0,6/16/22 8:15,R_XSrv31HNvjUJRrH,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,6/9/22 8:13,6/9/22 8:17,0,18.29.23.96,47,250,0,6/16/22 8:17,R_2B4clIcklTRS3GF,,,,,,,anonymous,EN,1,CEE,3,3,3,3,3,3,3,3,3,4,3,3,5,5,5,3,666,666,666,666,,,,,,,,,,,,,,,,,,,,,,,,
273,6/9/22 8:18,6/9/22 8:18,0,18.10.70.13,3,10,0,6/16/22 8:18,R_3CIS6BNo0eUZgXE,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,6/9/22 8:24,6/9/22 8:24,0,18.31.9.32,5,35,0,6/16/22 8:24,R_1KpSuN8rp74bFOP,,,,,,,anonymous,EN,1,Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,6/9/22 8:38,6/9/22 8:39,0,18.29.13.112,5,28,0,6/16/22 8:41,R_dcimcsjVIVCGoff,,,,,,,anonymous,EN,1,Chemistry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,6/9/22 8:28,6/9/22 8:31,0,107.77.202.34,80,219,0,6/16/22 8:42,R_uxpipvQQknyNO49,,,,,,,anonymous,EN,1,Chemistry,5,1,4,4,5,4,1,2,2,3,2,5,2,5,5,,4,4,4,4,,5,1,2,2,,3,2,5,5,1,2,2,2,2,,,,,,,,,
302,6/9/22 8:45,6/9/22 8:47,0,18.10.80.188,5,78,0,6/16/22 8:47,R_1laU0GV6DAZ9d4y,,,,,,,anonymous,EN,1,nanotechnology bionano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,6/9/22 8:49,6/9/22 8:49,0,18.29.21.149,5,29,0,6/16/22 8:49,R_3hi2Dl8zMVrxhLm,,,,,,,anonymous,EN,1,Microbiology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,6/9/22 8:51,6/9/22 8:55,0,18.10.75.66,37,205,0,6/16/22 8:55,R_12EWcXxf2OU38rY,,,,,,,anonymous,EN,1,Physics,2,2,1,2,4,1,3,2,3,5,4,4,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,6/9/22 8:57,6/9/22 8:57,0,18.29.2.127,5,35,0,6/16/22 8:57,R_22lxmMbNyjFg4Nt,,,,,,,anonymous,EN,1,cancer immunology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,6/9/22 8:55,6/9/22 9:01,0,68.203.100.37,5,384,0,6/16/22 9:01,R_0UqU4pHYDhxpH3P,,,,,,,anonymous,EN,1,Chemical Oceanography ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,6/9/22 9:01,6/9/22 9:04,0,18.29.20.146,37,175,0,6/16/22 9:04,R_da6aS1jh35vDos1,,,,,,,anonymous,EN,1,Neuroscience,5,2,3,3,3,4,4,1,4,4,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,6/9/22 8:52,6/9/22 9:06,0,4.15.70.78,5,824,0,6/16/22 9:06,R_3fcIQaeDx1zqscW,,,,,,,anonymous,EN,1,computation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,6/9/22 6:49,6/9/22 9:11,0,18.29.13.152,80,8559,0,6/16/22 9:11,R_26a5rNdHt251ImF,,,,,,,anonymous,EN,1,Biology ,4,3,4,4,4,4,5,2,3,5,5,5,5,5,5,,2,4,2,2,2,4,4,3,2,3,2,4,5,2,2,2,1,4,2,3,,,,,,,,
316,6/9/22 9:05,6/9/22 9:08,0,128.30.109.145,3,191,0,6/16/22 9:12,R_10GeW7lEe0iOxrW,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,6/9/22 9:11,6/9/22 9:11,0,24.62.77.89,80,30,0,6/16/22 9:14,R_BxJsL2UZwBh7ezn,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,6/9/22 8:59,6/9/22 9:14,0,174.242.80.128,69,918,0,6/16/22 9:14,R_30bBFOtmLT99A2J,,,,,,,anonymous,EN,1,Brain and cognitive science,5,1,4,4,2,1,4,1,4,5,4,5,4,4,5,4,5,4,4,4,5,5,4,5,5,5,5,4,5,5,,,,,,,,,,,,,,
319,6/9/22 9:15,6/9/22 9:15,0,18.4.1.147,3,4,0,6/16/22 9:15,R_2rwhZJoOAjuMBQZ,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,6/9/22 9:17,6/9/22 9:17,0,98.118.116.12,3,9,0,6/16/22 9:20,R_2VIQ56rl4Nr2I0R,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,6/9/22 9:21,6/9/22 9:21,0,18.10.67.224,3,17,0,6/16/22 9:21,R_3qIrFho1BXj2R04,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,6/9/22 9:36,6/9/22 9:36,0,18.29.21.165,3,11,0,6/16/22 9:36,R_2c779pmUY6qyX8w,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,6/9/22 9:55,6/9/22 9:55,0,24.62.177.241,5,19,0,6/16/22 9:55,R_1QJWKSPyfayNP1S,,,,,,,anonymous,EN,1,Organic Geochemistry ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,6/9/22 9:57,6/9/22 9:57,0,18.31.27.6,3,6,0,6/16/22 9:57,R_4Sdf9wrhuSQUrKN,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,6/9/22 9:57,6/9/22 9:57,0,198.125.179.49,3,26,0,6/16/22 9:57,R_Ol4hxiwIy6r4jRf,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,6/9/22 10:05,6/9/22 10:06,0,18.31.9.175,5,51,0,6/16/22 10:12,R_2AZ38R75PAkIX2D,,,,,,,anonymous,EN,1,DNA/RNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,6/9/22 10:22,6/9/22 10:22,0,18.29.1.9,5,20,0,6/16/22 10:22,R_DBs4KugLzb4z8CB,,,,,,,anonymous,EN,1,seismology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,6/16/22 10:27,6/16/22 10:28,0,71.234.153.156,100,88,1,6/16/22 10:28,R_29uMOscfg8HbARH,,,,,42.3939,-71.2174,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,6/9/22 10:30,6/9/22 10:34,0,205.201.19.111,47,228,0,6/16/22 10:34,R_3JlQID4fltfvx2U,,,,,,,anonymous,EN,1,Neuroscience,5,4,5,5,5,5,5,4,5,5,4,4,5,5,4,,5,2,1,2,666,,,,,,,,,,,,,,,,,,,,,,,
354,6/9/22 10:52,6/9/22 10:52,0,68.65.175.37,3,6,0,6/16/22 10:52,R_3EtAvue8fJzgzHL,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,6/9/22 10:59,6/9/22 11:00,0,24.62.76.138,5,75,0,6/16/22 11:01,R_2XhS4EDkhrqmdll,,,,,,,anonymous,EN,1,Evolutionary Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,6/9/22 11:05,6/9/22 11:05,0,66.30.112.46,3,32,0,6/16/22 11:05,R_3j342cgSkReyA2s,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,6/9/22 11:42,6/9/22 11:43,0,18.29.14.73,80,48,0,6/16/22 11:43,R_3g0B0nFf1Icxg4E,,,,,,,anonymous,EN,1,Astronomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,6/9/22 11:41,6/9/22 11:46,0,18.29.26.142,80,289,0,6/16/22 11:52,R_1d6u9sjNr31MMzy,,,,,,,anonymous,EN,1,Chemistry,4,2,2,1,4,5,1,3,3,5,2,2,4,2,4,4,666,3,3,4,4,3,3,4,4,4,4,4,3,3,4,3,4,3,3,3,,,,,,,,
363,6/9/22 12:05,6/9/22 12:17,0,18.10.85.110,80,717,0,6/16/22 12:19,R_XXj73mQQQQeU2fT,,,,,,,anonymous,EN,1,Cell and cancer biology,4,2,2,4,2,4,3,1,4,3,5,2,5,5,3,,2,4,4,4,5,5,4,5,5,5,,4,5,3,4,,4,5,4,5,,,,,,,,
364,6/9/22 12:17,6/9/22 12:22,0,172.58.219.58,5,342,0,6/16/22 12:24,R_2TR9nwecwTJkfTn,,,,,,,anonymous,EN,1,Astrophysics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,6/9/22 12:03,6/9/22 12:35,0,18.29.19.242,5,1940,0,6/16/22 12:37,R_237bXWWJgcnDbrf,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,6/9/22 9:31,6/9/22 13:17,0,18.29.2.251,47,13593,0,6/16/22 13:18,R_1IhlkoCjmeieesT,,,,,,,anonymous,EN,1,Cognitive development ,2,3,2,2,4,2,2,2,5,4,5,4,5,5,5,5,4,2,5,5,3,,,,,,,,,,,,,,,,,,,,,,,
369,6/9/22 8:25,6/9/22 13:46,0,18.31.24.85,5,19272,0,6/16/22 13:52,R_3Rk2ljJQjIZBarx,,,,,,,anonymous,EN,1,physics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,6/9/22 14:25,6/9/22 14:26,0,100.0.84.87,3,61,0,6/16/22 14:39,R_3mjXIEWkzCp1laN,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,6/9/22 14:48,6/9/22 14:49,0,107.77.224.200,5,47,0,6/16/22 14:54,R_pSjZBdTMAJ7Xh9n,,,,,,,anonymous,EN,1,Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,6/9/22 14:59,6/9/22 15:01,0,130.44.130.193,47,157,0,6/16/22 15:01,R_11aUB5zMqm6gUvc,,,,,,,anonymous,EN,1,Biochemistry,3,3,3,5,3,2,2,2,4,5,5,4,4,5,5,,3,5,5,3,4,,,,,,,,,,,,,,,,,,,,,,,
375,6/9/22 7:00,6/9/22 16:20,0,71.232.167.186,5,33628,0,6/16/22 16:23,R_XRKRsyZGiG05ZLj,,,,,,,anonymous,EN,1,Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,6/9/22 16:23,6/9/22 16:23,0,18.31.26.118,80,19,0,6/16/22 16:26,R_3fI4wU4H9fH2qm4,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,6/9/22 8:41,6/9/22 17:11,0,108.168.20.155,47,30626,0,6/16/22 17:11,R_2PbYeCqJiXemp5V,,,,,,,anonymous,EN,1,cognitive science,4,3,4,1,3,4,1,1,4,5,4,5,3,3,5,5,3,5,5,1,4,,,,,,,,,,,,,,,,,,,,,,,
380,6/9/22 18:09,6/9/22 18:09,0,18.31.13.73,5,19,0,6/16/22 18:09,R_RmBKg9wsgp8ULh7,,,,,,,anonymous,EN,1,Physical Chemistry ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,6/9/22 18:29,6/9/22 18:30,0,18.10.86.195,5,62,0,6/16/22 18:30,R_wUgL4O9cST3ZvBD,,,,,,,anonymous,EN,1,Neuroscience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,6/9/22 18:35,6/9/22 18:36,0,138.110.158.194,3,10,0,6/16/22 18:36,R_UaUw7kPH9Cs1iuZ,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,6/9/22 19:13,6/9/22 19:18,0,108.7.195.156,37,316,0,6/16/22 19:18,R_2zD381ygHkjsPQ9,,,,,,,anonymous,EN,1,Cog Neuroscience,4,2,3,4,2,4,4,1,4,3,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,6/10/22 6:52,6/10/22 6:53,0,18.31.1.160,3,22,0,6/17/22 6:53,R_2YDS5r9ZxRltiNm,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,6/10/22 8:22,6/10/22 8:27,0,18.4.28.64,47,277,0,6/17/22 8:27,R_3nuzNsCyhwGmzhz,,,,,,,anonymous,EN,1,Chemistry,2,2,2,2,4,1,4,2,3,4,5,3,5,5,3,3,666,666,666,666,,,,,,,,,,,,,,,,,,,,,,,,
388,6/10/22 9:51,6/10/22 9:53,0,66.31.202.191,80,165,0,6/17/22 9:53,R_0JMZ8yGlKjpljfb,,,,,,,anonymous,EN,1,biochemistry,5,2,5,4,4,4,3,2,5,3,5,5,5,5,5,5,666,5,4,3,4,666,5,4,3,5,4,4,5,5,5,4,4,5,5,5,,,,,,,,
389,6/10/22 9:57,6/10/22 9:57,0,18.29.19.159,5,14,0,6/17/22 9:57,R_2z7mKkebENZRflI,,,,,,,anonymous,EN,1,Neuroscience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,6/9/22 6:48,6/10/22 12:12,0,66.31.200.193,5,105856,0,6/17/22 12:13,R_3fNql5MAYF02pxL,,,,,,,anonymous,EN,1,Cognitive Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,6/10/22 12:45,6/10/22 12:47,0,18.31.0.69,3,72,0,6/17/22 12:47,R_2CU6sbwQTrCuTk6,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,6/10/22 12:54,6/10/22 12:55,0,18.29.11.97,27,98,0,6/17/22 12:56,R_rj2DMtUvXg8P0qd,,,,,,,anonymous,EN,1,Quantum computing,4,1,4,4,3,4,4,2,5,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,6/11/22 8:20,6/11/22 8:23,0,108.26.252.194,37,205,0,6/18/22 8:23,R_3Ldh9KLg9jUptTz,,,,,,,anonymous,EN,1,atmospheric chemistry,2,2,2,4,4,1,4,1,2,5,5,2,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,6/13/22 17:21,6/13/22 17:36,0,146.115.80.100,80,899,0,6/20/22 17:36,R_1MMacfXXlwPTuLt,,,,,,,anonymous,EN,1,Autism,2,1,1,1,2,1,1,1,5,5,5,5,5,4,5,4,5,4,5,3,5,3,4,5,3,5,3,4,5,3,5,4,4,5,3,5,,,,,,,,
406,6/16/22 8:16,6/16/22 8:18,0,18.31.25.198,24,82,0,6/23/22 8:18,R_1K7ibFHjNQdvMrf,,,,,,,anonymous,EN,1,biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,6/9/22 7:57,6/16/22 8:19,0,18.10.77.70,47,606134,0,6/23/22 8:19,R_23U0NteyRJXrRVK,,,,,,,anonymous,EN,1,Biological engineering/Biochemistry,2,3,2,4,4,3,2,1,4,4,5,5,3,5,5,,5,3,4,3,5,,,,,,,,,,,,,,,,,,,,,,,
408,6/16/22 8:16,6/16/22 8:20,0,96.237.155.190,5,218,0,6/23/22 8:20,R_3RjFty6WAHdgjMW,,,,,,,anonymous,EN,1,Atmospheric Chemistry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,6/16/22 8:19,6/16/22 8:20,0,18.29.21.242,3,7,0,6/23/22 8:20,R_2Vr19QwkKFbb73S,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,6/16/22 8:20,6/16/22 8:20,0,18.10.85.92,3,15,0,6/23/22 8:20,R_RULWqPYdwq6IXhT,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
